ID,item_cnt_month
29174,0.06363568
29175,0.028770745
29176,0.16964152
29177,0.11498919
29178,0.6542694
29179,0
29180,0.07360026
29181,0.029042393
29182,0.04314789
29183,0.060948104
29184,0.09357494
29185,0.07509178
29186,0.056351006
29187,0.30030876
29188,0.49246284
29189,1.2720141
29190,0.08966026
29191,0.02997157
29192,0.047606945
29193,0.329045
29194,0
29195,0.2178843
29196,0.049469918
29197,0.054083884
29198,0.06647706
29199,0.07825279
29200,0.022038043
29201,0.27387846
29202,0.06599781
29203,0.17260551
29204,0.042724043
29205,0.041990697
29206,0.145185
29207,0.08532858
29208,0.12919348
29209,0.12473127
29210,0.041033596
29211,0.10304454
29212,0.08781266
29213,0.07345593
29214,0.15642968
29215,0.09698784
29216,0.11880368
29217,1.2269263
29218,0.025577486
29219,0.8331389
29220,0.1389626
29221,1.0445566
29222,0.077488214
29223,0.14497596
29224,0.08869058
29225,0.097418696
29226,0.015505582
29227,0.04707092
29228,0.070815414
29229,0.0532189
29230,0.061300367
29231,0.021088153
29232,0.006299973
29233,0.0654223
29234,0.049987823
29235,0.07667562
29236,0.026657999
29237,0.02997157
29238,0.012324393
29239,0.2261171
29240,0.5217284
29241,0.28314033
29242,0.1660406
29243,0.3102423
29244,0.07248765
29245,0.078383565
29246,0.22586012
29247,0.007649571
29248,0.0598858
29249,0.355445
29250,0.00960654
29251,0.058880597
29252,0.10209155
29253,0.39084435
29254,0.54529
29255,0.06077218
29256,0
29257,0.06528777
29258,0.040214896
29259,0.03641087
29260,0.117545396
29261,0.070845395
29262,0.1510711
29263,0.5099835
29264,0.041733503
29265,0.001007259
29266,0.03127411
29267,0.2219635
29268,0.06921914
29269,0.1641151
29270,0.31257835
29271,0.117545396
29272,0.00711894
29273,0.045386016
29274,0.120189875
29275,0.1548166
29276,0.18930033
29277,0.012389481
29278,0.111380965
29279,0.03697908
29280,0.040026248
29281,0.07114935
29282,0.023440927
29283,0.08305186
29284,0.026657999
29285,0.048503816
29286,0.08305186
29287,0.06454188
29288,0.12684983
29289,0.034879714
29290,0.041733503
29291,0.024234593
29292,0.019790202
29293,0.033350736
29294,0.03865236
29295,0.046714723
29296,0.22709084
29297,0.0533776
29298,0.048788607
29299,0.06307897
29300,0.31257835
29301,1.0353315
29302,0.29585463
29303,0.20006052
29304,0.13321766
29305,0.13334295
29306,0.13579395
29307,0.04092905
29308,0.14158317
29309,0.04730019
29310,0.24081072
29311,0.039225876
29312,0.06358257
29313,0.08391324
29314,0.027113527
29315,0.21553236
29316,0.1265248
29317,0.06113091
29318,0
29319,0.059720963
29320,0.06358257
29321,0.44138032
29322,0.09745127
29323,0.17713249
29324,0.10038769
29325,0.15250567
29326,0.45963758
29327,0.18095738
29328,0.053950667
29329,0.17558408
29330,0.03055051
29331,0.14767978
29332,0.041217625
29333,0.39936405
29334,0.49903578
29335,0.066390455
29336,0.17498359
29337,0.15445685
29338,0.3209085
29339,0.03261015
29340,0.025611192
29341,0.1483387
29342,0.053980857
29343,0.041988045
29344,0.11259663
29345,0.015220672
29346,0.1612772
29347,0.07706681
29348,0.051066667
29349,0.01598981
29350,0.046189755
29351,0.05138114
29352,0.20349121
29353,0.05211693
29354,0.1529277
29355,0.030067652
29356,0.0445323
29357,0.39371192
29358,0.21399882
29359,0.07778707
29360,0.23072222
29361,0.07664931
29362,0.049863815
29363,0.078383565
29364,0.058309317
29365,0.021910697
29366,0.10486451
29367,0.1634852
29368,0.22586012
29369,0.04709366
29370,0.046085447
29371,0.14012128
29372,0.49903578
29373,0.08438411
29374,0.14012128
29375,0.088154554
29376,0.07315767
29377,0.04718682
29378,0.104423374
29379,0.30158418
29380,0.12934133
29381,0.030154675
29382,0.027015597
29383,0.21280104
29384,0.006288797
29385,0.02432406
29386,0.050594896
29387,0.070433736
29388,0.027994692
29389,0.02837637
29390,0.06482163
29391,0.068491936
29392,0.028915852
29393,0.114714056
29394,0.03493625
29395,0.046282142
29396,0.06019771
29397,0.0683507
29398,0.05826232
29399,0.10229877
29400,0.010147989
29401,0.09037018
29402,0.069967866
29403,0.49903578
29404,0.029238582
29405,0.09514487
29406,0.011802763
29407,1.4931538
29408,0.04999003
29409,4.1123075
29410,0.027015597
29411,0.007649571
29412,0.030960381
29413,0.18521452
29414,0.030599356
29415,0.020859182
29416,0.2874781
29417,0.60393125
29418,0.086716115
29419,0.03477788
29420,0.08553752
29421,0.2652412
29422,1.2218845
29423,0.18609336
29424,0.017561734
29425,0.37550068
29426,0.01718244
29427,0.09273672
29428,0.032752812
29429,0.2929231
29430,0.0164513
29431,0.12889603
29432,0.17353088
29433,0.11110598
29434,0.034975797
29435,0.14883831
29436,0.048785716
29437,0.106514096
29438,0.041178286
29439,0.03522283
29440,0.014521092
29441,0.040543616
29442,0.104721755
29443,0.028307855
29444,0.045899868
29445,0.06688514
29446,0.043584764
29447,0.07432783
29448,0.079405844
29449,0.114114076
29450,0.020425856
29451,1.6181083
29452,0.23626742
29453,0.14889815
29454,0.08380863
29455,0.08039683
29456,0.34884584
29457,0.07671884
29458,0.09801197
29459,0.044421703
29460,0.033836305
29461,0.102176666
29462,0.15456843
29463,0.22709978
29464,0.058309317
29465,0.03607118
29466,0.1707966
29467,0.075724006
29468,0.40183848
29469,3.8588593
29470,0
29471,0.3028217
29472,0.19284856
29473,0.15723094
29474,0.08740309
29475,0.13088694
29476,0.24565569
29477,0.25191635
29478,2.8546033
29479,0.058490425
29480,0.38170558
29481,1.4249866
29482,0.09578431
29483,0.10404682
29484,0.0811148
29485,0.66206336
29486,0.26882172
29487,0.13298553
29488,0.5514355
29489,0.011675328
29490,0.3028217
29491,0.04500881
29492,0.116737515
29493,2.9452598
29494,0.109634936
29495,0.072084785
29496,0.026741028
29497,0.046294928
29498,0.12934133
29499,0.30158418
29500,0.30158418
29501,0.49903578
29502,0.022791952
29503,0.1588248
29504,0.24676234
29505,0.2222563
29506,0.2244466
29507,0.07353315
29508,0.047294736
29509,0.14276898
29510,0.088122755
29511,0.22981948
29512,0.022155434
29513,0.0430786
29514,0.04500881
29515,0.1576449
29516,0.80405754
29517,0.31257835
29518,0.17759427
29519,0.047062337
29520,0.097738504
29521,0.12833893
29522,0.05994299
29523,0.045730025
29524,0.03308612
29525,0.045730025
29526,0.06779164
29527,0.07340583
29528,0.017483145
29529,0.028292358
29530,0.019765526
29531,0.07399094
29532,0.10714626
29533,0.50783217
29534,0.2588782
29535,0.07353836
29536,0.045583785
29537,0.047557205
29538,0.13782662
29539,0.105868846
29540,0.17384273
29541,0.13415974
29542,0.063759
29543,0.092969
29544,1.2720141
29545,0.049933076
29546,0.057155848
29547,0.052085876
29548,0.058309317
29549,0.039225876
29550,0.02023524
29551,0.04275912
29552,0.05940911
29553,0.22460818
29554,0.06191629
29555,0.082983226
29556,0
29557,0
29558,0.13619292
29559,0.08669332
29560,0.090215355
29561,1.2368268
29562,0.020425856
29563,0.040833354
29564,0.28796908
29565,0.3209085
29566,0.028987855
29567,0.21951583
29568,0.08704066
29569,0.027577847
29570,0.33789197
29571,0.45452654
29572,0.024429888
29573,0.15042585
29574,0.07034305
29575,0.2232407
29576,0.09621322
29577,0.083382994
29578,0.032752812
29579,0.0717853
29580,0.38875183
29581,0.047294736
29582,0.20425537
29583,0.17029339
29584,0.07990828
29585,0.1080828
29586,0.024429888
29587,0.0633814
29588,0.12491962
29589,0.093259305
29590,0.05979538
29591,0.107435256
29592,0.21882534
29593,0.057131886
29594,0.06358257
29595,0.49903578
29596,0.09497091
29597,0.49903578
29598,0.046294928
29599,0.061442137
29600,0.39084435
29601,0.175369
29602,0.014521092
29603,0.05248341
29604,0.05401495
29605,0.25038406
29606,0.098361135
29607,0.035482258
29608,0.07416168
29609,0.13271615
29610,0.078383565
29611,0.12800467
29612,0.14656141
29613,0.14933404
29614,0.054397494
29615,0.45452654
29616,0.041045398
29617,0.06398827
29618,0.24946997
29619,0.24946997
29620,0.046606034
29621,0.03824106
29622,0.021398246
29623,0.09453985
29624,0.04905635
29625,0.018251032
29626,0.16748145
29627,0.02837637
29628,0.1376749
29629,0.09008151
29630,0.014198363
29631,0.027490318
29632,0.45452654
29633,0.012886167
29634,0.030067652
29635,0.12741113
29636,0.14012128
29637,0.1667501
29638,0.032140106
29639,0.021725297
29640,0.06573382
29641,0.07763943
29642,0.3028217
29643,0.04500881
29644,0.3028217
29645,0.035093546
29646,0.3028217
29647,0.095219314
29648,0.025696397
29649,0.061296403
29650,0.03672278
29651,0.05584976
29652,0.06521726
29653,0.06521726
29654,0.106329024
29655,0
29656,0.15075338
29657,0.06440011
29658,0.01017195
29659,0.025288463
29660,0.14785182
29661,0.041733503
29662,0.08478457
29663,0.054175436
29664,0.13568085
29665,0.117545396
29666,0.034044445
29667,0.06738153
29668,0.12480363
29669,0.033921927
29670,0.078383565
29671,0.13742155
29672,0.16396222
29673,0.044367462
29674,0.041337937
29675,0.040639192
29676,0.41156065
29677,0.029973388
29678,0.09053722
29679,0.10842696
29680,0.09163016
29681,0.049863815
29682,0.18140635
29683,0.04999003
29684,0.036403626
29685,0.045487136
29686,0.10864079
29687,0.052203596
29688,0.10016212
29689,0.1532867
29690,0.1761165
29691,0.022176951
29692,0.028983355
29693,0.039620787
29694,0.14012128
29695,0.09720817
29696,0.04951769
29697,0.3209085
29698,0.07034305
29699,0.09789789
29700,0.04749489
29701,0.14158842
29702,0.07034305
29703,0.07419187
29704,0.03604883
29705,0.022769183
29706,0.15539038
29707,0.08150488
29708,0.08009827
29709,0.26913956
29710,0.19280341
29711,0.06772277
29712,0.1545574
29713,0.14375654
29714,0.24211398
29715,0.04999003
29716,0.14723781
29717,0.07236782
29718,0.018613964
29719,0.10965675
29720,0.040815085
29721,0.036806792
29722,0.014521092
29723,0.068976045
29724,0.016744077
29725,0.037295282
29726,0.06250325
29727,0.049206227
29728,0.14504898
29729,0.24310881
29730,0.0891698
29731,0.17389941
29732,0.04864484
29733,0.04503894
29734,0.029570341
29735,0.17631501
29736,0.019808352
29737,0.04503894
29738,0.04503894
29739,0.04181561
29740,0.021705061
29741,0.090730935
29742,0.0422948
29743,0
29744,0.33210832
29745,0.027746737
29746,0.030837506
29747,0.038297087
29748,0.02249968
29749,0.034947038
29750,0.14012128
29751,0.035325766
29752,0.1272701
29753,0.01473859
29754,0.09603694
29755,0.015524805
29756,0.12139219
29757,0.15445685
29758,0.025237441
29759,0.024107158
29760,0.025161028
29761,0.2447474
29762,0.020474017
29763,0.051336884
29764,0
29765,0.048911035
29766,0.07650304
29767,0.11762655
29768,0.30158418
29769,0.05360204
29770,0.030676872
29771,0.039225876
29772,0.04527825
29773,0.3771587
29774,0.39084435
29775,0.12035495
29776,0.078383565
29777,0.026032925
29778,0.08245391
29779,0.042560846
29780,0.088820755
29781,0.22478068
29782,0.13742155
29783,0.028327525
29784,0.048503816
29785,0.115982205
29786,0.030169934
29787,0.070845395
29788,0.45452654
29789,0.06587517
29790,0.18960312
29791,0.0652782
29792,0.048866242
29793,0.02448523
29794,0.069256395
29795,0.03472823
29796,0.020567507
29797,0.14312962
29798,0
29799,0.001484901
29800,0
29801,0
29802,0.008201361
29803,0
29804,0
29805,0
29806,0
29807,0
29808,0
29809,0.01071763
29810,0
29811,0.3044192
29812,0.2017434
29813,0.2196585
29814,0.06571549
29815,0
29816,0.018440604
29817,0.010344207
29818,0.04670188
29819,0
29820,0.37550068
29821,0
29822,0
29823,0.02583623
29824,0.09271181
29825,0.1534768
29826,0.065947026
29827,0.0024786
29828,0.067774266
29829,0.061937094
29830,0.061937094
29831,0
29832,0
29833,0.12893227
29834,0.04641232
29835,0.1093919
29836,0
29837,0
29838,0
29839,0
29840,0.02675739
29841,0
29842,0
29843,0.49903578
29844,0.2238748
29845,0.015798151
29846,0.06282899
29847,0
29848,0.06282899
29849,0.015203774
29850,0.018440604
29851,0
29852,0.27067316
29853,0.23516044
29854,0
29855,0.10329977
29856,0.9109796
29857,0.04850158
29858,0
29859,0.011842996
29860,0
29861,0
29862,0.21694404
29863,0.23516044
29864,0.018440604
29865,0.048867613
29866,0.030558795
29867,0.016510397
29868,0.03199956
29869,0.014475346
29870,0.016510397
29871,0.000146061
29872,0
29873,0.019113958
29874,0.068178
29875,0.006797999
29876,0
29877,0.014475346
29878,0.014475346
29879,0.004065275
29880,0.2384935
29881,0.018440604
29882,0.009610534
29883,0.016510397
29884,0.3044192
29885,0.23516044
29886,0.23516044
29887,0.23516044
29888,0.0676457
29889,0.05020058
29890,0.019456565
29891,0.06285918
29892,0
29893,0
29894,0.062066674
29895,0.06171745
29896,0.05485335
29897,0.030711353
29898,0
29899,0
29900,0
29901,0
29902,0
29903,0.3044192
29904,0
29905,0
29906,0
29907,0.3044192
29908,0
29909,0.2384935
29910,0.032993317
29911,0.022752315
29912,0.016510397
29913,0.004867792
29914,0
29915,0.018440604
29916,0.3044192
29917,0.016510397
29918,0.006797999
29919,0.029872656
29920,0.018440604
29921,0.010344207
29922,0.1481365
29923,0.1939843
29924,0
29925,0.1939843
29926,0.013682693
29927,0.010427475
29928,0.03978321
29929,0
29930,0.10606265
29931,0
29932,0.04916665
29933,0.055972695
29934,0.1422489
29935,0.22895458
29936,0
29937,0
29938,0.033670723
29939,0.25050414
29940,0.054053664
29941,0.037840158
29942,0.021538138
29943,0.07510558
29944,0
29945,0
29946,0
29947,0.017637044
29948,0.1501542
29949,0
29950,0.28521496
29951,0
29952,0
29953,0
29954,0
29955,0.10919291
29956,0.044225007
29957,0.031422257
29958,0.12881592
29959,0
29960,0
29961,0
29962,0.1887871
29963,0.07910675
29964,0.082989365
29965,0.046551198
29966,0
29967,0
29968,0.001915038
29969,0.28521496
29970,0
29971,0
29972,0
29973,0.055083573
29974,0
29975,0
29976,0
29977,0.01477474
29978,0
29979,0
29980,0.0797469
29981,0
29982,0.08474597
29983,0.023440212
29984,0
29985,0.05665332
29986,0.034237772
29987,0.028844893
29988,0.016510397
29989,0.01433301
29990,0.01433301
29991,0
29992,0
29993,0.028844893
29994,0
29995,0
29996,0.28521496
29997,0.0152601
29998,0.28521496
29999,0.25050414
30000,0.25050414
30001,0
30002,0.030034244
30003,0.03979525
30004,0
30005,0
30006,0.013051927
30007,0.05448717
30008,0
30009,0.12852353
30010,0.03820634
30011,0
30012,0.25050414
30013,0.14782968
30014,0.032926798
30015,0.023243517
30016,0.037840158
30017,0.22556126
30018,0.22556126
30019,0.22556126
30020,0.000499874
30021,0.047150314
30022,0.05485335
30023,0
30024,0
30025,0.04301828
30026,0
30027,0
30028,0
30029,0
30030,0
30031,0
30032,0
30033,0
30034,0.13531473
30035,0
30036,0.16790578
30037,0.04844874
30038,0.044561267
30039,0.047969192
30040,0
30041,0.16790578
30042,0.047969192
30043,0.04301828
30044,0.16790578
30045,0.16790578
30046,0.19284856
30047,0.018687814
30048,0
30049,0.16790578
30050,0.00216803
30051,0
30052,0.047969192
30053,0
30054,0.037916392
30055,0.047969192
30056,0.3331889
30057,0.31413925
30058,0.28144708
30059,0.31413925
30060,0.31413925
30061,0.31413925
30062,0.31413925
30063,0.071142435
30064,0.060076386
30065,0.330757
30066,0.0527623
30067,0
30068,0
30069,0.330757
30070,0.330757
30071,0.24328181
30072,0.23994878
30073,0.26149827
30074,0.06278294
30075,0
30076,0
30077,0.096239746
30078,0
30079,0.06950405
30080,0.04301828
30081,0.19284856
30082,0.19284856
30083,0
30084,0.071947455
30085,0
30086,0
30087,0
30088,0.23108527
30089,0.330757
30090,0
30091,0
30092,0.015944868
30093,0.05301869
30094,0.026702046
30095,0.022071272
30096,0.043348014
30097,0.02237907
30098,0
30099,0.15122914
30100,0
30101,0.16318348
30102,0.036136627
30103,0
30104,0.1712991
30105,0.0353626
30106,0.05500576
30107,0.12616414
30108,0.088336945
30109,0.11771619
30110,0.0904904
30111,0.08846226
30112,0.117545396
30113,0.023421824
30114,0.330757
30115,0.028073907
30116,0
30117,0.027080327
30118,0.016238213
30119,0.042333692
30120,0
30121,0.002202392
30122,0
30123,0.13931572
30124,0.21796808
30125,0
30126,0.14635673
30127,0.330757
30128,0
30129,0.1422489
30130,0.016510397
30131,0.13814172
30132,0
30133,0
30134,0
30135,0.02698797
30136,0
30137,0
30138,0
30139,0
30140,0
30141,0.042405486
30142,0.2384935
30143,0
30144,0.082739085
30145,0.05485335
30146,0.1422489
30147,0
30148,0.029938161
30149,0.034023434
30150,0
30151,0.009610534
30152,0
30153,0.06278294
30154,0.1481365
30155,0.23516044
30156,0.2936195
30157,0.036276132
30158,0.13927704
30159,0
30160,0.016630083
30161,0
30162,0
30163,0
30164,0.03316006
30165,0
30166,0
30167,0
30168,0.15942958
30169,0.014475346
30170,0.042595953
30171,0
30172,0.001421899
30173,0.108502895
30174,0
30175,0
30176,0
30177,0
30178,0.03643918
30179,0.06434089
30180,0
30181,0
30182,0.01968956
30183,0.004867792
30184,0.006797999
30185,0.06525037
30186,0
30187,0.06118962
30188,0
30189,0.2862478
30190,0
30191,0.015365779
30192,0
30193,0
30194,0.05438605
30195,0.018230021
30196,0.330757
30197,0.330757
30198,0.002919763
30199,0.002668738
30200,0.028073907
30201,0.007650942
30202,0
30203,0.30920753
30204,0
30205,0.021009654
30206,0.330757
30207,0.08011255
30208,0.03472823
30209,0
30210,0.22032207
30211,0.050832093
30212,0.028073907
30213,0.12228218
30214,0.12700832
30215,0
30216,0.002017558
30217,0.330757
30218,0.091103226
30219,0.08119112
30220,0.330757
30221,0
30222,0.008853614
30223,0.330757
30224,0.330757
30225,0.1422489
30226,0.11561409
30227,0
30228,0
30229,0
30230,0
30231,0
30232,0
30233,0
30234,0
30235,0
30236,0.032752812
30237,0.06808984
30238,0.49903578
30239,0.007419646
30240,0.020514488
30241,0.006026089
30242,0.0164513
30243,0.1368438
30244,0.13327703
30245,0.044225007
30246,0.046294928
30247,0.09338421
30248,0.014521092
30249,0.07853156
30250,0.027385443
30251,0.014521092
30252,0.08968428
30253,0.069294095
30254,0.021004766
30255,0.018251032
30256,0.06250325
30257,0.49903578
30258,0.0921087
30259,0.16411528
30260,0.16195694
30261,0.18322241
30262,0.04241675
30263,1.350012
30264,0.16493595
30265,0.19985765
30266,0.6142601
30267,0.25103825
30268,0.07008445
30269,0.082257
30270,0.048110306
30271,0.079995394
30272,0.011463493
30273,0.070433736
30274,0
30275,0.025611192
30276,0.034244657
30277,0.31624168
30278,0.10427791
30279,0.020861745
30280,0.06256685
30281,0.09309527
30282,0.025258541
30283,0.014521092
30284,0.039090723
30285,0
30286,0.09716764
30287,0.06632164
30288,0.019175261
30289,0.015252233
30290,0.0338735
30291,0.24946997
30292,0.040406138
30293,0.13538972
30294,0.048503816
30295,0.035302937
30296,0.034704298
30297,0.113793105
30298,0.15214425
30299,0.055657476
30300,0.14012128
30301,0.02354902
30302,0.057711393
30303,0.13747156
30304,0.07236782
30305,0.041733503
30306,0.23048419
30307,0.17853713
30308,0.077978075
30309,0.06253484
30310,0.031360745
30311,0.012389481
30312,0.0871025
30313,0.20558503
30314,0.13313827
30315,0.06442681
30316,0.014440805
30317,0.048318893
30318,0.015073568
30319,0.04759687
30320,0.049397647
30321,0.05073747
30322,0.13487956
30323,0.10484058
30324,0.117545396
30325,0.09115499
30326,0.1447204
30327,0.14910343
30328,0.15415165
30329,0.10132599
30330,0.04354015
30331,0.49903578
30332,0
30333,0.24946997
30334,0.3028217
30335,0.04500881
30336,0.3028217
30337,0.3028217
30338,0.08414242
30339,0.098409384
30340,0.06279218
30341,0.49903578
30342,0.012182266
30343,0.001077503
30344,0.14405221
30345,0.05826676
30346,0.45452654
30347,0.45452654
30348,0.43097213
30349,0.15018997
30350,0.01403603
30351,0.05661744
30352,0.14112037
30353,0.06113091
30354,0.058160096
30355,0.17089206
30356,0.05536294
30357,0.08214396
30358,0.022439241
30359,0.023840785
30360,0.044236153
30361,0.11867964
30362,0.031634092
30363,0.077637464
30364,0.022769183
30365,0.040906847
30366,0.08015597
30367,0.020745963
30368,0.08705279
30369,0.027950168
30370,0.04260087
30371,0.04406762
30372,0.45452654
30373,0.018669635
30374,0.070433736
30375,0.02354902
30376,0.066331804
30377,0.023655504
30378,0.041418165
30379,0.017561734
30380,0.02971375
30381,0.03055051
30382,0.04241675
30383,0.03202167
30384,0.014521092
30385,0.010975242
30386,0.04399529
30387,0.014198363
30388,0.09404275
30389,0.027844667
30390,0.052203596
30391,0.24946997
30392,0.014521092
30393,0.121349454
30394,0.027015597
30395,0.052203596
30396,0.39936405
30397,0.028997332
30398,0.029978901
30399,0.057596594
30400,0.0840022
30401,0.051400125
30402,0.49903578
30403,0.03688115
30404,0.23742825
30405,0.15379512
30406,0.07187736
30407,0.099146515
30408,0.09057805
30409,0.061725587
30410,0.03546068
30411,0.046085447
30412,0.2447474
30413,0.015073568
30414,0.08218637
30415,0.051400125
30416,0.049469918
30417,0.117545396
30418,0.4652897
30419,0.018251032
30420,0.018251032
30421,0.052814275
30422,0.045802593
30423,0.3886009
30424,0.06831214
30425,0.49903578
30426,0.023831427
30427,0.43642685
30428,0.055282027
30429,0.3886009
30430,0.08260831
30431,0.0833126
30432,0.029238582
30433,0.229805
30434,0.18930033
30435,0.046533734
30436,0.18138313
30437,0.21739677
30438,0.25231117
30439,0.03537628
30440,0.26720518
30441,0.000883341
30442,0.3028217
30443,0.63720435
30444,0.05644089
30445,0.02188927
30446,0.17554307
30447,0.12684983
30448,0.22924662
30449,0.09979999
30450,0.072853416
30451,0.10373029
30452,0.12684983
30453,0.28003472
30454,0.12684983
30455,0.12684983
30456,0.12684983
30457,0.136558
30458,0.037190855
30459,0.009435207
30460,0.015524805
30461,0.3028217
30462,0.022769183
30463,0.0430786
30464,0.06718716
30465,0.032442987
30466,0.06194195
30467,0.30158418
30468,0.10938236
30469,0.034979314
30470,0.22075555
30471,0.10862455
30472,0.050733775
30473,0.19898826
30474,0.30158418
30475,0.30158418
30476,0.30158418
30477,0.14299628
30478,0.07870695
30479,0.31257835
30480,0.04922998
30481,0.017222345
30482,0.04908982
30483,0.31413925
30484,0.31413925
30485,0.31413925
30486,0.31413925
30487,0.027015597
30488,0.10438919
30489,0
30490,0.18246126
30491,0.015081137
30492,0.04996112
30493,0.4391829
30494,0.17538527
30495,0.11774966
30496,0.2034817
30497,0
30498,1.3311889
30499,0.04584101
30500,0.47748628
30501,0.024004161
30502,0.37179473
30503,0.010251343
30504,0.14492524
30505,0.043281794
30506,1.0331513
30507,0.02030623
30508,0.035325766
30509,0.078383565
30510,0.12800467
30511,0.050989747
30512,0.06440011
30513,0.14012128
30514,0.14012128
30515,0.02837637
30516,0.43817025
30517,0.049397647
30518,0.02530229
30519,0.021910697
30520,0.095412046
30521,0.049397647
30522,0.3886009
30523,0.20592093
30524,0.02946645
30525,0.115265965
30526,0.014521092
30527,0.014521092
30528,0.039225876
30529,0.14012128
30530,0.39084435
30531,0.031168789
30532,0.03943175
30533,0.052085876
30534,0.014521092
30535,0.031850576
30536,0.06632164
30537,0.032708645
30538,0.020804554
30539,0.14012128
30540,0.025869638
30541,0.025809973
30542,0.06896883
30543,0.089259535
30544,0.0535343
30545,0.06616491
30546,0.12556422
30547,0.031698942
30548,0.044245392
30549,0.047587484
30550,0.30556485
30551,0.30505854
30552,0.105871916
30553,0.053100854
30554,0.48369214
30555,0.049006253
30556,0
30557,0.04083085
30558,0.39619017
30559,0.028652579
30560,0.028288782
30561,0.330757
30562,0.03537038
30563,0.05030611
30564,0.11664638
30565,0.078383565
30566,0.29815662
30567,0.45452654
30568,0.03003648
30569,0.05625981
30570,0.046409965
30571,0.27418733
30572,0.15417275
30573,0.30158418
30574,0.4551253
30575,0
30576,0.4652897
30577,0.046329588
30578,0.20496076
30579,0.6194375
30580,0.14012128
30581,0.021715313
30582,0.26907372
30583,0.14012128
30584,0.18822506
30585,0.078383565
30586,0.12466389
30587,0.09451088
30588,0.14494318
30589,0.31412905
30590,0.045583785
30591,0.060724318
30592,0.07644117
30593,0.3963135
30594,0.107339054
30595,0.058015615
30596,0.072412044
30597,0.104721814
30598,0.06830683
30599,0.034098297
30600,0.15032509
30601,0.34889072
30602,0.24789804
30603,0.26638702
30604,2.8124928
30605,0.25560555
30606,0.39220282
30607,0.07880813
30608,0.2351655
30609,0.076117694
30610,1.9344918
30611,0.3812355
30612,0.07665068
30613,0.29118648
30614,0.56353295
30615,0.45739636
30616,0.048166066
30617,0.056157142
30618,0.57173395
30619,0.16358253
30620,0.113784134
30621,0.19836316
30622,2.06013
30623,0.17276135
30624,0.45161515
30625,1.2994874
30626,0.40709972
30627,0.13783687
30628,0.77424115
30629,1.875525
30630,0.39569888
30631,0.9458709
30632,0.5415543
30633,0.26389205
30634,0
30635,0.001228541
30636,0.008041948
30637,0.616873
30638,0.13831267
30639,0.04483834
30640,0.314776
30641,0.45474583
30642,2.913921
30643,1.8555444
30644,1.4995118
30645,0.27895486
30646,0.3332637
30647,0.2658788
30648,0.09275943
30649,0.0758189
30650,0.15490904
30651,0.28056931
30652,0.14121765
30653,0.04504317
30654,2.2992275
30655,1.5059693
30656,0.7992549
30657,1.0653431
30658,2.2936726
30659,2.674736
30660,2.8780375
30661,0.09533045
30662,0.020672113
30663,0.1185078
30664,3.816749
30665,0.37522852
30666,0.15301168
30667,0.001996756
30668,0.49156943
30669,0.01922685
30670,0.37522852
30671,0.26140445
30672,0
30673,0.38316917
30674,4.070197
30675,3.3884323
30676,0.10384098
30677,3.816749
30678,0.11126819
30679,0.11666027
30680,0.74193275
30681,0.4135215
30682,0.9017048
30683,0.124488235
30684,0.1411773
30685,0.18966818
30686,0.14440042
30687,0.010900825
30688,0.6697555
30689,0.099120766
30690,0.2645451
30691,0.45907038
30692,0.82669896
30693,0.17061394
30694,0.53477037
30695,0.010740787
30696,0.023009092
30697,0.11760077
30698,0.51151574
30699,0.4248976
30700,0.53289163
30701,0.9548756
30702,0.09857622
30703,1.8049421
30704,0.051868618
30705,0.30760437
30706,0.80493194
30707,0.27313304
30708,0.06349179
30709,0.34889072
30710,0.07765886
30711,0.33826452
30712,0.9759717
30713,1.3187842
30714,0.03157848
30715,0.11141065
30716,0.23171535
30717,0.07457027
30718,0.32451385
30719,0.025000364
30720,0.019750357
30721,0.025219351
30722,0.06853807
30723,0.06288868
30724,0.2764596
30725,0.11248466
30726,0.30278322
30727,0.1469222
30728,0.27851504
30729,0.16652945
30730,0.528111
30731,0.045328736
30732,1.2767706
30733,3.2075102
30734,0.015123546
30735,2.8559396
30736,0.3158729
30737,0.6167457
30738,0.5730853
30739,0.42790303
30740,0.1203565
30741,0.09880695
30742,0.10403931
30743,0.48452064
30744,0.27895486
30745,0.27895486
30746,0.27895486
30747,0.01612705
30748,0.34889072
30749,0.1389268
30750,0.056340605
30751,0.35146183
30752,2.9774783
30753,0.08515775
30754,0.04086137
30755,0.16897699
30756,0.09509629
30757,0.28029755
30758,0.01935026
30759,0.1419464
30760,3.843886
30761,0.086207956
30762,2.5302744
30763,0.5117636
30764,0.32652652
30765,0.047397852
30766,0.19715998
30767,0.010169685
30768,0.3642344
30769,0.12976962
30770,0.0870505
30771,0.33120173
30772,0
30773,1.8438934
30774,1.3100929
30775,2.5045698
30776,0.58748984
30777,0.45708215
30778,0.13709143
30779,0.057905346
30780,0.98084307
30781,0.03523743
30782,0.12826288
30783,0.16985637
30784,0.018773705
30785,0.4724258
30786,0.15736154
30787,0.15759227
30788,0.34889072
30789,0.34889072
30790,0.13877657
30791,0.30863583
30792,0.46881083
30793,0.085801125
30794,0.14550346
30795,0.031185687
30796,0.3960734
30797,2.1711826
30798,0.30410635
30799,2.8124928
30800,0.27780923
30801,2.8124928
30802,0
30803,0.15636313
30804,0.07046068
30805,1.0024464
30806,0.8688694
30807,0.13395935
30808,1.1286051
30809,0.28303474
30810,0.09566775
30811,0.05326593
